Request id,Pickup point,Driver ID,Status,Request timestamp,Time slot,Drop timestamp,Hour
5896,City,32,Trip Completed,15-07-2016 09:47,Morning,15-07-2016 10:32,9
6190,City,32,Trip Completed,15-07-2016 17:11,Evening,15-07-2016 17:55,17
6551,City,32,Trip Completed,15-07-2016 21:03,Night,15-07-2016 22:17,21
145,City,33,Trip Completed,11-07-2016 05:32,Early Morning,11-07-2016 06:37,5
735,City,33,Trip Completed,11-07-2016 15:27,Afternoon,11-07-2016 16:32,15
918,Airport,33,Trip Completed,11-07-2016 18:22,Evening,11-07-2016 19:04,18
1478,City,33,Trip Completed,12-07-2016 05:16,Early Morning,12-07-2016 06:13,5
1957,City,33,Trip Completed,12-07-2016 11:45,Morning,12-07-2016 12:55,11
3097,City,33,Trip Completed,13-07-2016 08:15,Morning,13-07-2016 09:12,8
3981,Airport,33,Trip Completed,13-07-2016 23:13,Night,13-07-2016 23:38,23
4175,City,33,Trip Completed,14-07-2016 05:11,Early Morning,14-07-2016 06:15,5
6237,City,33,Trip Completed,15-07-2016 17:50,Evening,15-07-2016 18:49,17
738,City,34,Trip Completed,11-07-2016 15:30,Afternoon,11-07-2016 16:44,15
2731,City,34,Trip Completed,13-07-2016 02:38,Early Morning,13-07-2016 03:16,2
2863,Airport,34,Trip Completed,13-07-2016 05:46,Early Morning,13-07-2016 06:22,5
3528,Airport,34,Trip Completed,13-07-2016 17:50,Evening,13-07-2016 18:17,17
4653,City,34,Trip Completed,14-07-2016 11:58,Morning,14-07-2016 12:55,11
5042,City,34,Trip Completed,14-07-2016 19:21,Evening,14-07-2016 20:05,19
360,Airport,35,Trip Completed,11-07-2016 08:02,Morning,11-07-2016 09:05,8
771,Airport,35,Trip Completed,11-07-2016 16:19,Afternoon,11-07-2016 17:34,16
1274,City,35,Trip Completed,11-07-2016 22:01,Night,11-07-2016 23:21,22
1501,City,35,Trip Completed,12-07-2016 05:41,Early Morning,12-07-2016 06:47,5
1972,City,35,Trip Completed,12-07-2016 12:22,Afternoon,12-07-2016 12:43,12
2871,City,35,Trip Completed,13-07-2016 05:53,Early Morning,13-07-2016 07:00,5
3395,City,35,Trip Completed,13-07-2016 14:52,Afternoon,13-07-2016 15:33,14
3572,City,35,Trip Completed,13-07-2016 18:25,Evening,13-07-2016 19:31,18
4118,Airport,35,Trip Completed,14-07-2016 04:28,Early Morning,14-07-2016 05:26,4
4739,City,35,Trip Completed,14-07-2016 14:52,Afternoon,14-07-2016 15:37,14
6556,City,35,Trip Completed,15-07-2016 21:09,Night,15-07-2016 21:38,21
6677,Airport,35,Trip Completed,15-07-2016 22:29,Night,15-07-2016 23:22,22
1104,Airport,36,Trip Completed,11-07-2016 20:17,Evening,11-07-2016 21:20,20
1596,Airport,36,Trip Completed,12-07-2016 06:39,Morning,12-07-2016 07:30,6
1835,Airport,36,Trip Completed,12-07-2016 09:35,Morning,12-07-2016 10:30,9
2110,Airport,36,Trip Completed,12-07-2016 16:19,Afternoon,12-07-2016 17:12,16
2759,Airport,36,Trip Completed,13-07-2016 03:50,Early Morning,13-07-2016 04:33,3
3010,Airport,36,Trip Completed,13-07-2016 07:26,Morning,13-07-2016 08:40,7
3403,City,36,Trip Completed,13-07-2016 15:16,Afternoon,13-07-2016 15:45,15
3856,Airport,36,Trip Completed,13-07-2016 21:34,Night,13-07-2016 22:26,21
4472,City,36,Trip Completed,14-07-2016 08:39,Morning,14-07-2016 09:55,8
5199,City,36,Trip Completed,14-07-2016 20:50,Evening,14-07-2016 21:57,20
5612,City,36,Trip Completed,15-07-2016 06:15,Morning,15-07-2016 07:17,6
6614,Airport,36,Trip Completed,15-07-2016 21:40,Night,15-07-2016 22:56,21
191,Airport,37,Trip Completed,11-07-2016 05:55,Early Morning,11-07-2016 06:45,5
333,City,37,Trip Completed,11-07-2016 07:43,Morning,11-07-2016 08:53,7
488,Airport,37,Trip Completed,11-07-2016 09:35,Morning,11-07-2016 10:20,9
1780,City,37,Trip Completed,12-07-2016 08:58,Morning,12-07-2016 09:45,8
2235,Airport,37,Trip Completed,12-07-2016 18:12,Evening,12-07-2016 19:14,18
2516,City,37,Trip Completed,12-07-2016 21:05,Night,12-07-2016 22:18,21
4209,City,37,Trip Completed,14-07-2016 05:37,Early Morning,14-07-2016 06:42,5
4726,City,37,Trip Completed,14-07-2016 13:52,Afternoon,14-07-2016 15:04,13
5088,Airport,37,Trip Completed,14-07-2016 19:52,Evening,14-07-2016 21:06,19
5352,Airport,37,Trip Completed,14-07-2016 23:01,Night,14-07-2016 23:45,23
6024,Airport,37,Trip Completed,15-07-2016 12:43,Afternoon,15-07-2016 13:55,12
6196,Airport,37,Trip Completed,15-07-2016 17:19,Evening,15-07-2016 18:03,17
6297,City,37,Trip Completed,15-07-2016 18:21,Evening,15-07-2016 18:57,18
125,City,38,Trip Completed,11-07-2016 05:12,Early Morning,11-07-2016 06:17,5
1611,City,38,Trip Completed,12-07-2016 06:49,Morning,12-07-2016 07:44,6
1814,City,38,Trip Completed,12-07-2016 09:19,Morning,12-07-2016 09:59,9
3088,City,38,Trip Completed,13-07-2016 08:12,Morning,13-07-2016 09:01,8
3384,Airport,38,Trip Completed,13-07-2016 14:40,Afternoon,13-07-2016 15:34,14
4218,Airport,38,Trip Completed,14-07-2016 05:38,Early Morning,14-07-2016 06:24,5
5757,City,38,Trip Completed,15-07-2016 08:12,Morning,15-07-2016 09:17,8
5958,Airport,38,Trip Completed,15-07-2016 10:48,Morning,15-07-2016 11:49,10
6314,City,38,Trip Completed,15-07-2016 18:31,Evening,15-07-2016 19:30,18
249,City,39,Trip Completed,11-07-2016 06:31,Morning,11-07-2016 07:14,6
728,City,39,Trip Completed,11-07-2016 15:05,Afternoon,11-07-2016 16:09,15
3042,City,39,Trip Completed,13-07-2016 07:38,Morning,13-07-2016 08:32,7
3620,City,39,Trip Completed,13-07-2016 18:54,Evening,13-07-2016 20:08,18
4276,City,39,Trip Completed,14-07-2016 06:22,Morning,14-07-2016 07:23,6
4735,City,39,Trip Completed,14-07-2016 14:43,Afternoon,14-07-2016 15:51,14
1353,Airport,40,Trip Completed,11-07-2016 23:51,Night,12-07-2016 00:34,23
1568,City,40,Trip Completed,12-07-2016 06:18,Morning,12-07-2016 06:52,6
2465,City,40,Trip Completed,12-07-2016 20:38,Evening,12-07-2016 21:37,20
3688,City,40,Trip Completed,13-07-2016 19:39,Evening,13-07-2016 20:40,19
4727,City,40,Trip Completed,14-07-2016 14:06,Afternoon,14-07-2016 15:02,14
5348,City,40,Trip Completed,14-07-2016 22:50,Night,14-07-2016 23:45,22
6537,Airport,40,Trip Completed,15-07-2016 20:52,Evening,15-07-2016 22:03,20
1941,Airport,41,Trip Completed,12-07-2016 11:29,Morning,12-07-2016 12:09,11
3766,Airport,41,Trip Completed,13-07-2016 20:33,Evening,13-07-2016 21:24,20
4243,Airport,41,Trip Completed,14-07-2016 06:02,Morning,14-07-2016 06:37,6
4717,Airport,41,Trip Completed,14-07-2016 13:42,Afternoon,14-07-2016 14:36,13
5682,City,41,Trip Completed,15-07-2016 07:16,Morning,15-07-2016 08:24,7
6343,City,41,Trip Completed,15-07-2016 18:44,Evening,15-07-2016 19:21,18
6726,Airport,41,Trip Completed,15-07-2016 23:22,Night,16-07-2016 00:12,23
238,City,42,Trip Completed,11-07-2016 06:27,Morning,11-07-2016 07:15,6
2624,City,42,Trip Completed,12-07-2016 22:16,Night,12-07-2016 23:17,22
2787,City,42,Trip Completed,13-07-2016 04:54,Early Morning,13-07-2016 05:29,4
3992,City,42,Trip Completed,13-07-2016 23:24,Night,14-07-2016 00:04,23
4974,City,42,Trip Completed,14-07-2016 18:44,Evening,14-07-2016 19:16,18
5478,Airport,42,Trip Completed,15-07-2016 04:43,Early Morning,15-07-2016 05:44,4
5641,City,42,Trip Completed,15-07-2016 06:46,Morning,15-07-2016 07:16,6
128,City,43,Trip Completed,11-07-2016 05:12,Early Morning,11-07-2016 05:48,5
627,City,43,Trip Completed,11-07-2016 12:12,Afternoon,11-07-2016 13:10,12
1766,Airport,43,Trip Completed,12-07-2016 08:45,Morning,12-07-2016 09:52,8
2089,City,43,Trip Completed,12-07-2016 15:49,Afternoon,12-07-2016 16:32,15
3565,City,43,Trip Completed,13-07-2016 18:13,Evening,13-07-2016 18:50,18
3954,Airport,43,Trip Completed,13-07-2016 22:43,Night,14-07-2016 00:03,22
4204,City,43,Trip Completed,14-07-2016 05:36,Early Morning,14-07-2016 06:23,5
4651,City,43,Trip Completed,14-07-2016 11:54,Morning,14-07-2016 12:47,11
5814,City,43,Trip Completed,15-07-2016 08:43,Morning,15-07-2016 09:55,8
6062,City,43,Trip Completed,15-07-2016 13:48,Afternoon,15-07-2016 14:51,13
118,Airport,44,Trip Completed,11-07-2016 05:11,Early Morning,11-07-2016 05:52,5
339,Airport,44,Trip Completed,11-07-2016 07:49,Morning,11-07-2016 08:45,7
766,City,44,Trip Completed,11-07-2016 16:23,Afternoon,11-07-2016 17:27,16
1133,Airport,44,Trip Completed,11-07-2016 20:27,Evening,11-07-2016 21:31,20
2458,City,44,Trip Completed,12-07-2016 20:33,Evening,12-07-2016 21:33,20
3060,Airport,44,Trip Completed,13-07-2016 07:56,Morning,13-07-2016 09:12,7
3653,City,44,Trip Completed,13-07-2016 19:18,Evening,13-07-2016 19:51,19
4321,City,44,Trip Completed,14-07-2016 06:56,Morning,14-07-2016 07:47,6
5672,Airport,44,Trip Completed,15-07-2016 07:07,Morning,15-07-2016 07:59,7
1698,City,45,Trip Completed,12-07-2016 07:56,Morning,12-07-2016 08:56,7
2098,City,45,Trip Completed,12-07-2016 16:12,Afternoon,12-07-2016 16:42,16
2733,City,45,Trip Completed,13-07-2016 02:37,Early Morning,13-07-2016 03:45,2
2917,Airport,45,Trip Completed,13-07-2016 06:21,Morning,13-07-2016 06:53,6
3151,Airport,45,Trip Completed,13-07-2016 09:00,Morning,13-07-2016 09:38,9
3358,City,45,Trip Completed,13-07-2016 13:30,Afternoon,13-07-2016 14:38,13
5435,City,45,Trip Completed,15-07-2016 02:52,Early Morning,15-07-2016 03:43,2
5717,Airport,45,Trip Completed,15-07-2016 07:41,Morning,15-07-2016 08:24,7
635,Airport,46,Trip Completed,11-07-2016 12:25,Afternoon,11-07-2016 13:29,12
1275,Airport,46,Trip Completed,11-07-2016 22:05,Night,11-07-2016 23:02,22
1562,Airport,46,Trip Completed,12-07-2016 06:16,Morning,12-07-2016 07:15,6
2908,Airport,46,Trip Completed,13-07-2016 06:14,Morning,13-07-2016 07:17,6
3414,City,46,Trip Completed,13-07-2016 15:28,Afternoon,13-07-2016 16:44,15
3638,Airport,46,Trip Completed,13-07-2016 19:09,Evening,13-07-2016 19:58,19
5132,Airport,46,Trip Completed,14-07-2016 20:11,Evening,14-07-2016 20:40,20
5422,City,46,Trip Completed,15-07-2016 02:09,Early Morning,15-07-2016 03:09,2
5724,City,46,Trip Completed,15-07-2016 07:40,Morning,15-07-2016 08:48,7
6026,Airport,46,Trip Completed,15-07-2016 12:50,Afternoon,15-07-2016 13:35,12
6416,City,46,Trip Completed,15-07-2016 19:42,Evening,15-07-2016 20:27,19
995,Airport,47,Trip Completed,11-07-2016 19:11,Evening,11-07-2016 19:33,19
1771,City,47,Trip Completed,12-07-2016 08:56,Morning,12-07-2016 09:27,8
2729,Airport,47,Trip Completed,13-07-2016 02:36,Early Morning,13-07-2016 03:03,2
3416,City,47,Trip Completed,13-07-2016 15:31,Afternoon,13-07-2016 16:06,15
4286,City,47,Trip Completed,14-07-2016 06:35,Morning,14-07-2016 07:35,6
5012,Airport,47,Trip Completed,14-07-2016 18:59,Evening,14-07-2016 20:05,18
6761,Airport,47,Trip Completed,15-07-2016 00:05,Early Morning,15-07-2016 00:47,0
5638,City,47,Trip Completed,15-07-2016 06:40,Morning,15-07-2016 07:18,6
6191,Airport,47,Trip Completed,15-07-2016 17:17,Evening,15-07-2016 18:16,17
443,City,48,Trip Completed,11-07-2016 09:05,Morning,11-07-2016 09:45,9
1299,City,48,Trip Completed,11-07-2016 22:22,Night,11-07-2016 23:06,22
1637,Airport,48,Trip Completed,12-07-2016 07:09,Morning,12-07-2016 08:15,7
2099,Airport,48,Trip Completed,12-07-2016 16:03,Afternoon,12-07-2016 17:16,16
2349,Airport,48,Trip Completed,12-07-2016 19:22,Evening,12-07-2016 20:07,19
3081,City,48,Trip Completed,13-07-2016 08:10,Morning,13-07-2016 08:47,8
3555,Airport,48,Trip Completed,13-07-2016 18:08,Evening,13-07-2016 19:07,18
3798,City,48,Trip Completed,13-07-2016 20:55,Evening,13-07-2016 21:41,20
3982,Airport,48,Trip Completed,13-07-2016 23:16,Night,14-07-2016 00:34,23
4082,Airport,48,Trip Completed,14-07-2016 02:37,Early Morning,14-07-2016 03:23,2
4672,City,48,Trip Completed,14-07-2016 12:36,Afternoon,14-07-2016 13:47,12
4937,City,48,Trip Completed,14-07-2016 18:22,Evening,14-07-2016 19:14,18
5594,Airport,48,Trip Completed,15-07-2016 06:05,Morning,15-07-2016 07:02,6
540,City,49,Trip Completed,11-07-2016 09:56,Morning,11-07-2016 10:52,9
1533,City,49,Trip Completed,12-07-2016 05:56,Early Morning,12-07-2016 06:32,5
2359,City,49,Trip Completed,12-07-2016 19:31,Evening,12-07-2016 20:28,19
2603,City,49,Trip Completed,12-07-2016 22:00,Night,12-07-2016 22:51,22
2965,Airport,49,Trip Completed,13-07-2016 06:56,Morning,13-07-2016 07:25,6
4002,City,49,Trip Completed,13-07-2016 23:39,Night,14-07-2016 00:50,23
4364,Airport,49,Trip Completed,14-07-2016 07:26,Morning,14-07-2016 08:07,7
4614,Airport,49,Trip Completed,14-07-2016 10:51,Morning,14-07-2016 11:28,10
5235,Airport,49,Trip Completed,14-07-2016 21:08,Night,14-07-2016 22:00,21
5979,Airport,49,Trip Completed,15-07-2016 11:35,Morning,15-07-2016 12:11,11
6145,Airport,49,Trip Completed,15-07-2016 16:08,Afternoon,15-07-2016 17:20,16
6363,Airport,49,Trip Completed,15-07-2016 19:07,Evening,15-07-2016 19:46,19
2481,City,50,Trip Completed,12-07-2016 20:40,Evening,12-07-2016 21:37,20
3328,Airport,50,Trip Completed,13-07-2016 12:28,Afternoon,13-07-2016 13:10,12
3908,Airport,50,Trip Completed,13-07-2016 22:07,Night,13-07-2016 23:15,22
4416,City,50,Trip Completed,14-07-2016 08:12,Morning,14-07-2016 09:08,8
4966,Airport,50,Trip Completed,14-07-2016 18:35,Evening,14-07-2016 19:19,18
5243,City,50,Trip Completed,14-07-2016 21:12,Night,14-07-2016 22:15,21
5697,City,50,Trip Completed,15-07-2016 07:32,Morning,15-07-2016 08:12,7
5864,Airport,50,Trip Completed,15-07-2016 09:22,Morning,15-07-2016 10:18,9
6530,Airport,50,Trip Completed,15-07-2016 20:51,Evening,15-07-2016 21:30,20
686,City,51,Trip Completed,11-07-2016 13:44,Afternoon,11-07-2016 14:30,13
777,Airport,51,Trip Completed,11-07-2016 16:41,Afternoon,11-07-2016 17:32,16
1455,Airport,51,Trip Completed,12-07-2016 04:56,Early Morning,12-07-2016 05:27,4
1906,Airport,51,Trip Completed,12-07-2016 10:38,Morning,12-07-2016 11:22,10
2432,Airport,51,Trip Completed,12-07-2016 20:15,Evening,12-07-2016 20:59,20
2977,Airport,51,Trip Completed,13-07-2016 06:52,Morning,13-07-2016 07:47,6
3964,City,51,Trip Completed,13-07-2016 22:53,Night,13-07-2016 23:34,22
4182,Airport,51,Trip Completed,14-07-2016 05:24,Early Morning,14-07-2016 06:24,5
4679,City,51,Trip Completed,14-07-2016 12:44,Afternoon,14-07-2016 13:39,12
4997,City,51,Trip Completed,14-07-2016 18:57,Evening,14-07-2016 19:41,18
5600,City,51,Trip Completed,15-07-2016 06:09,Morning,15-07-2016 07:12,6
5910,Airport,51,Trip Completed,15-07-2016 10:00,Morning,15-07-2016 10:52,10
6597,Airport,51,Trip Completed,15-07-2016 21:35,Night,15-07-2016 22:21,21
64,City,52,Trip Completed,11-07-2016 04:16,Early Morning,11-07-2016 05:28,4
687,Airport,52,Trip Completed,11-07-2016 13:41,Afternoon,11-07-2016 14:25,13
1625,City,52,Trip Completed,12-07-2016 07:01,Morning,12-07-2016 07:49,7
1958,Airport,52,Trip Completed,12-07-2016 11:41,Morning,12-07-2016 12:35,11
2160,Airport,52,Trip Completed,12-07-2016 17:32,Evening,12-07-2016 18:07,17
2517,Airport,52,Trip Completed,12-07-2016 21:04,Night,12-07-2016 22:20,21
2894,City,52,Trip Completed,13-07-2016 06:01,Morning,13-07-2016 07:13,6
3739,Airport,52,Trip Completed,13-07-2016 20:21,Evening,13-07-2016 21:06,20
4737,City,52,Trip Completed,14-07-2016 14:37,Afternoon,14-07-2016 15:47,14
5064,Airport,52,Trip Completed,14-07-2016 19:28,Evening,14-07-2016 20:34,19
313,City,53,Trip Completed,11-07-2016 07:26,Morning,11-07-2016 08:35,7
2107,City,53,Trip Completed,12-07-2016 16:18,Afternoon,12-07-2016 17:14,16
2819,City,53,Trip Completed,13-07-2016 05:12,Early Morning,13-07-2016 06:23,5
2932,Airport,53,Trip Completed,13-07-2016 06:28,Morning,13-07-2016 07:11,6
3593,City,53,Trip Completed,13-07-2016 18:34,Evening,13-07-2016 19:27,18
4760,City,53,Trip Completed,14-07-2016 15:19,Afternoon,14-07-2016 16:37,15
6681,Airport,53,Trip Completed,15-07-2016 22:32,Night,15-07-2016 23:34,22
234,City,54,Trip Completed,11-07-2016 06:27,Morning,11-07-2016 07:23,6
425,Airport,54,Trip Completed,11-07-2016 08:48,Morning,11-07-2016 09:34,8
1528,City,54,Trip Completed,12-07-2016 05:58,Early Morning,12-07-2016 06:33,5
1671,Airport,54,Trip Completed,12-07-2016 07:41,Morning,12-07-2016 08:50,7
2223,City,54,Trip Completed,12-07-2016 18:07,Evening,12-07-2016 19:12,18
3268,Airport,54,Trip Completed,13-07-2016 10:27,Morning,13-07-2016 11:31,10
3530,Airport,54,Trip Completed,13-07-2016 17:53,Evening,13-07-2016 18:43,17
4765,Airport,54,Trip Completed,14-07-2016 15:36,Afternoon,14-07-2016 16:41,15
531,City,55,Trip Completed,11-07-2016 10:01,Morning,11-07-2016 10:36,10
1721,City,55,Trip Completed,12-07-2016 08:10,Morning,12-07-2016 08:47,8
2665,Airport,55,Trip Completed,12-07-2016 23:30,Night,13-07-2016 00:37,23
2951,City,55,Trip Completed,13-07-2016 06:40,Morning,13-07-2016 07:41,6
3786,Airport,55,Trip Completed,13-07-2016 20:47,Evening,13-07-2016 21:35,20
4049,City,55,Trip Completed,14-07-2016 01:03,Early Morning,14-07-2016 02:26,1
4079,Airport,55,Trip Completed,14-07-2016 02:31,Early Morning,14-07-2016 03:33,2
4233,Airport,55,Trip Completed,14-07-2016 05:51,Early Morning,14-07-2016 06:58,5
4884,Airport,55,Trip Completed,14-07-2016 17:53,Evening,14-07-2016 19:06,17
6350,City,55,Trip Completed,15-07-2016 18:57,Evening,15-07-2016 20:08,18
1914,Airport,56,Trip Completed,12-07-2016 10:42,Morning,12-07-2016 11:52,10
3205,City,56,Trip Completed,13-07-2016 09:38,Morning,13-07-2016 10:49,9
3448,City,56,Trip Completed,13-07-2016 16:40,Afternoon,13-07-2016 17:35,16
4628,City,56,Trip Completed,14-07-2016 11:13,Morning,14-07-2016 12:05,11
5418,City,56,Trip Completed,15-07-2016 02:03,Early Morning,15-07-2016 03:13,2
5654,City,56,Trip Completed,15-07-2016 06:56,Morning,15-07-2016 08:09,6
614,City,57,Trip Completed,11-07-2016 11:49,Morning,11-07-2016 12:52,11
1340,City,57,Trip Completed,11-07-2016 23:22,Night,11-07-2016 23:55,23
1576,City,57,Trip Completed,12-07-2016 06:27,Morning,12-07-2016 07:41,6
1974,Airport,57,Trip Completed,12-07-2016 12:19,Afternoon,12-07-2016 13:07,12
2597,City,57,Trip Completed,12-07-2016 21:52,Night,12-07-2016 22:54,21
4690,City,57,Trip Completed,14-07-2016 13:04,Afternoon,14-07-2016 13:45,13
6267,Airport,57,Trip Completed,15-07-2016 18:10,Evening,15-07-2016 18:45,18
660,Airport,58,Trip Completed,11-07-2016 12:55,Afternoon,11-07-2016 13:44,12
943,Airport,58,Trip Completed,11-07-2016 18:34,Evening,11-07-2016 19:25,18
1445,Airport,58,Trip Completed,12-07-2016 04:45,Early Morning,12-07-2016 06:02,4
3070,City,58,Trip Completed,13-07-2016 07:53,Morning,13-07-2016 08:53,7
3440,City,58,Trip Completed,13-07-2016 16:26,Afternoon,13-07-2016 17:04,16
4503,City,58,Trip Completed,14-07-2016 09:05,Morning,14-07-2016 09:56,9
4771,Airport,58,Trip Completed,14-07-2016 15:57,Afternoon,14-07-2016 16:25,15
4797,City,58,Trip Completed,14-07-2016 16:55,Afternoon,14-07-2016 17:51,16
4898,Airport,58,Trip Completed,14-07-2016 18:02,Evening,14-07-2016 19:08,18
172,Airport,59,Trip Completed,11-07-2016 05:41,Early Morning,11-07-2016 06:19,5
518,City,59,Trip Completed,11-07-2016 09:46,Morning,11-07-2016 10:42,9
843,Airport,59,Trip Completed,11-07-2016 17:38,Evening,11-07-2016 18:31,17
1070,City,59,Trip Completed,11-07-2016 19:58,Evening,11-07-2016 20:58,19
2078,Airport,59,Trip Completed,12-07-2016 15:36,Afternoon,12-07-2016 16:22,15
5382,City,59,Trip Completed,14-07-2016 00:08,Early Morning,14-07-2016 00:42,0
4119,City,59,Trip Completed,14-07-2016 04:22,Early Morning,14-07-2016 05:42,4
4623,City,59,Trip Completed,14-07-2016 11:00,Morning,14-07-2016 11:37,11
620,City,60,Trip Completed,11-07-2016 12:04,Afternoon,11-07-2016 13:17,12
1286,Airport,60,Trip Completed,11-07-2016 22:18,Night,11-07-2016 22:59,22
2482,City,60,Trip Completed,12-07-2016 20:45,Evening,12-07-2016 21:42,20
3672,Airport,60,Trip Completed,13-07-2016 19:28,Evening,13-07-2016 20:34,19
3959,City,60,Trip Completed,13-07-2016 22:51,Night,13-07-2016 23:25,22
4659,City,60,Trip Completed,14-07-2016 12:10,Afternoon,14-07-2016 13:10,12
5060,Airport,60,Trip Completed,14-07-2016 19:26,Evening,14-07-2016 20:02,19
5942,City,60,Trip Completed,15-07-2016 10:29,Morning,15-07-2016 11:23,10
1349,Airport,61,Trip Completed,11-07-2016 23:41,Night,12-07-2016 00:22,23
2192,Airport,61,Trip Completed,12-07-2016 17:44,Evening,12-07-2016 18:39,17
2323,City,61,Trip Completed,12-07-2016 19:06,Evening,12-07-2016 20:17,19
2717,City,61,Trip Completed,13-07-2016 02:00,Early Morning,13-07-2016 02:55,2
3338,Airport,61,Trip Completed,13-07-2016 12:36,Afternoon,13-07-2016 13:16,12
4475,City,61,Trip Completed,14-07-2016 08:44,Morning,14-07-2016 09:25,8
4786,City,61,Trip Completed,14-07-2016 16:40,Afternoon,14-07-2016 17:13,16
5017,City,61,Trip Completed,14-07-2016 19:09,Evening,14-07-2016 20:01,19
5580,City,61,Trip Completed,15-07-2016 05:51,Early Morning,15-07-2016 07:08,5
6066,Airport,61,Trip Completed,15-07-2016 13:54,Afternoon,15-07-2016 14:44,13
418,City,62,Trip Completed,11-07-2016 08:42,Morning,11-07-2016 09:24,8
608,Airport,62,Trip Completed,11-07-2016 11:57,Morning,11-07-2016 12:48,11
1842,City,62,Trip Completed,12-07-2016 09:40,Morning,12-07-2016 10:18,9
4004,City,62,Trip Completed,13-07-2016 23:40,Night,14-07-2016 00:21,23
5791,City,62,Trip Completed,15-07-2016 08:35,Morning,15-07-2016 09:19,8
6548,Airport,62,Trip Completed,15-07-2016 20:56,Evening,15-07-2016 21:45,20
